Name,Level,KillCount,Type,Date,Item,Drop_ID,Drop_Quantity,Drop_Price
Vorkath,732,372,NPC,5/17/2024 14:39,Black dragonhide,1748,17,2662
Vorkath,732,373,NPC,5/17/2024 14:41,Superior dragon bones,22124,1,9159
Vorkath,732,373,NPC,5/17/2024 14:41,Superior dragon bones,22124,1,9159
Vorkath,732,373,NPC,5/17/2024 14:41,Blue dragonhide,1751,1,1471
Vorkath,732,373,NPC,5/17/2024 14:41,Blue dragonhide,1751,1,1471
Vorkath,732,373,NPC,5/17/2024 14:41,Scaly blue dragonhide,27897,1,148
Vorkath,732,373,NPC,5/17/2024 14:41,Magic logs,1514,50,918
Vorkath,732,373,NPC,5/17/2024 14:41,Rune kiteshield,1201,1,32395
Vorkath,732,373,NPC,5/17/2024 14:41,Rune kiteshield,1201,1,32395
Vorkath,732,374,NPC,5/17/2024 14:48,Superior dragon bones,22124,1,9159
Vorkath,732,374,NPC,5/17/2024 14:48,Superior dragon bones,22124,1,9159
Vorkath,732,374,NPC,5/17/2024 14:48,Blue dragonhide,1751,1,1471
Vorkath,732,374,NPC,5/17/2024 14:48,Blue dragonhide,1751,1,1471
Vorkath,732,374,NPC,5/17/2024 14:48,Grapes,1988,278,6
Vorkath,732,374,NPC,5/17/2024 14:48,Dragonstone bolt tips,9193,12,448
Vorkath,732,375,NPC,5/17/2024 14:51,Superior dragon bones,22124,1,9159
Vorkath,732,375,NPC,5/17/2024 14:51,Superior dragon bones,22124,1,9159
Vorkath,732,375,NPC,5/17/2024 14:51,Blue dragonhide,1751,1,1471
Vorkath,732,375,NPC,5/17/2024 14:51,Blue dragonhide,1751,1,1471
Vorkath,732,375,NPC,5/17/2024 14:51,Rune kiteshield,1201,1,32395
Vorkath,732,375,NPC,5/17/2024 14:51,Rune kiteshield,1201,1,32395
Vorkath,732,375,NPC,5/17/2024 14:51,Dragonstone bolt tips,9193,18,448
Vorkath,732,376,NPC,5/17/2024 14:53,Superior dragon bones,22124,1,9172
Vorkath,732,376,NPC,5/17/2024 14:53,Superior dragon bones,22124,1,9172
Vorkath,732,376,NPC,5/17/2024 14:53,Blue dragonhide,1751,1,1484
Vorkath,732,376,NPC,5/17/2024 14:53,Blue dragonhide,1751,1,1484
Vorkath,732,376,NPC,5/17/2024 14:53,Black dragonhide,1748,18,2665
Vorkath,732,376,NPC,5/17/2024 14:53,Battlestaff,1392,14,8000
Vorkath,732,377,NPC,5/17/2024 14:55,Superior dragon bones,22124,1,9172
Vorkath,732,377,NPC,5/17/2024 14:55,Superior dragon bones,22124,1,9172
Vorkath,732,377,NPC,5/17/2024 14:55,Blue dragonhide,1751,1,1484
Vorkath,732,377,NPC,5/17/2024 14:55,Blue dragonhide,1751,1,1484
Vorkath,732,377,NPC,5/17/2024 14:55,Green dragonhide,1754,25,1170
Vorkath,732,377,NPC,5/17/2024 14:55,Blue dragonhide,1752,29,1484
Vorkath,732,378,NPC,5/17/2024 16:44,Superior dragon bones,22124,1,9134
Vorkath,732,378,NPC,5/17/2024 16:44,Superior dragon bones,22124,1,9134
Vorkath,732,378,NPC,5/17/2024 16:44,Blue dragonhide,1751,1,1477
Vorkath,732,378,NPC,5/17/2024 16:44,Blue dragonhide,1751,1,1477
Vorkath,732,378,NPC,5/17/2024 16:44,Dragon arrowtips,11237,25,1169
Vorkath,732,378,NPC,5/17/2024 16:44,Dragon dart tip,11232,41,1221
Vorkath,732,379,NPC,5/17/2024 16:47,Superior dragon bones,22124,1,9134
Vorkath,732,379,NPC,5/17/2024 16:47,Superior dragon bones,22124,1,9134
Vorkath,732,379,NPC,5/17/2024 16:47,Blue dragonhide,1751,1,1477
Vorkath,732,379,NPC,5/17/2024 16:47,Blue dragonhide,1751,1,1477
Vorkath,732,379,NPC,5/17/2024 16:47,Dragon arrowtips,11237,30,1169
Vorkath,732,379,NPC,5/17/2024 16:47,Green dragonhide,1754,29,1180
Vorkath,732,380,NPC,5/17/2024 16:49,Superior dragon bones,22124,1,9134
Vorkath,732,380,NPC,5/17/2024 16:49,Superior dragon bones,22124,1,9134
Vorkath,732,380,NPC,5/17/2024 16:49,Blue dragonhide,1751,1,1477
Vorkath,732,380,NPC,5/17/2024 16:49,Blue dragonhide,1751,1,1477
Vorkath,732,380,NPC,5/17/2024 16:49,Dragon bolts (unf),21930,96,634
Vorkath,732,380,NPC,5/17/2024 16:49,Red dragonhide,1750,20,1975
Vorkath,732,381,NPC,5/17/2024 16:51,Superior dragon bones,22124,1,9134
Vorkath,732,381,NPC,5/17/2024 16:51,Superior dragon bones,22124,1,9134
Vorkath,732,381,NPC,5/17/2024 16:51,Blue dragonhide,1751,1,1477
Vorkath,732,381,NPC,5/17/2024 16:51,Blue dragonhide,1751,1,1477
Vorkath,732,381,NPC,5/17/2024 16:51,Rune kiteshield,1201,1,31705
Vorkath,732,381,NPC,5/17/2024 16:51,Rune kiteshield,1201,1,31705
Vorkath,732,381,NPC,5/17/2024 16:51,Rune kiteshield,1201,1,31705
Vorkath,732,381,NPC,5/17/2024 16:51,Dragon med helm,1149,1,57871
Vorkath,732,382,NPC,5/17/2024 17:09,Superior dragon bones,22124,1,9091
Vorkath,732,382,NPC,5/17/2024 17:09,Superior dragon bones,22124,1,9091
Vorkath,732,382,NPC,5/17/2024 17:09,Blue dragonhide,1751,1,1471
Vorkath,732,382,NPC,5/17/2024 17:09,Blue dragonhide,1751,1,1471
Vorkath,732,382,NPC,5/17/2024 17:09,Rune longsword,1303,1,18249
Vorkath,732,382,NPC,5/17/2024 17:09,Rune longsword,1303,1,18249
Vorkath,732,382,NPC,5/17/2024 17:09,Rune longsword,1303,1,18249
Vorkath,732,382,NPC,5/17/2024 17:09,Rune longsword,1303,1,18249
Vorkath,732,382,NPC,5/17/2024 17:09,Rune longsword,1303,1,18249
Vorkath,732,383,NPC,5/17/2024 17:11,Superior dragon bones,22124,1,9091
Vorkath,732,383,NPC,5/17/2024 17:11,Superior dragon bones,22124,1,9091
Vorkath,732,383,NPC,5/17/2024 17:11,Blue dragonhide,1751,1,1471
Vorkath,732,383,NPC,5/17/2024 17:11,Blue dragonhide,1751,1,1471
Vorkath,732,383,NPC,5/17/2024 17:11,Red dragonhide,1750,20,1980
Vorkath,732,383,NPC,5/17/2024 17:11,Adamantite ore,450,18,977
Vorkath,732,384,NPC,5/17/2024 17:14,Superior dragon bones,22124,1,9091
Vorkath,732,384,NPC,5/17/2024 17:14,Superior dragon bones,22124,1,9091
Vorkath,732,384,NPC,5/17/2024 17:14,Blue dragonhide,1751,1,1471
Vorkath,732,384,NPC,5/17/2024 17:14,Blue dragonhide,1751,1,1471
Vorkath,732,384,NPC,5/17/2024 17:14,Scaly blue dragonhide,27897,1,206
Vorkath,732,384,NPC,5/17/2024 17:14,Green dragonhide,1754,27,1134
Vorkath,732,384,NPC,5/17/2024 17:14,Rune kiteshield,1201,1,31740
Vorkath,732,384,NPC,5/17/2024 17:14,Rune kiteshield,1201,1,31740
Vorkath,732,384,NPC,5/17/2024 17:14,Rune kiteshield,1201,1,31740
Vorkath,732,385,NPC,5/17/2024 17:17,Superior dragon bones,22124,1,9091
Vorkath,732,385,NPC,5/17/2024 17:17,Superior dragon bones,22124,1,9091
Vorkath,732,385,NPC,5/17/2024 17:17,Blue dragonhide,1751,1,1471
Vorkath,732,385,NPC,5/17/2024 17:17,Blue dragonhide,1751,1,1471
Vorkath,732,385,NPC,5/17/2024 17:17,Grapes,1988,288,6
Vorkath,732,385,NPC,5/17/2024 17:17,Dragonstone bolt tips,9193,15,483
Vorkath,732,386,NPC,5/17/2024 17:20,Superior dragon bones,22124,1,9091
Vorkath,732,386,NPC,5/17/2024 17:20,Superior dragon bones,22124,1,9091
Vorkath,732,386,NPC,5/17/2024 17:20,Blue dragonhide,1751,1,1471
Vorkath,732,386,NPC,5/17/2024 17:20,Blue dragonhide,1751,1,1471
Vorkath,732,386,NPC,5/17/2024 17:20,Dragonstone,1616,3,11148
Vorkath,732,386,NPC,5/17/2024 17:20,Dragon battleaxe,1377,1,119177
Vorkath,732,387,NPC,5/17/2024 17:22,Superior dragon bones,22124,1,9091
Vorkath,732,387,NPC,5/17/2024 17:22,Superior dragon bones,22124,1,9091
Vorkath,732,387,NPC,5/17/2024 17:22,Blue dragonhide,1751,1,1471
Vorkath,732,387,NPC,5/17/2024 17:22,Blue dragonhide,1751,1,1471
Vorkath,732,387,NPC,5/17/2024 17:22,Wrath rune,21880,56,227
Vorkath,732,387,NPC,5/17/2024 17:22,Red dragonhide,1750,22,1980
Vorkath,732,388,NPC,5/17/2024 17:25,Superior dragon bones,22124,1,9179
Vorkath,732,388,NPC,5/17/2024 17:25,Superior dragon bones,22124,1,9179
Vorkath,732,388,NPC,5/17/2024 17:25,Clue scroll (elite),12098,1,0
Vorkath,732,388,NPC,5/17/2024 17:25,Blue dragonhide,1751,1,1460
Vorkath,732,388,NPC,5/17/2024 17:25,Blue dragonhide,1751,1,1460
Vorkath,732,388,NPC,5/17/2024 17:25,Scaly blue dragonhide,27897,1,196
Vorkath,732,388,NPC,5/17/2024 17:25,Rune longsword,1303,1,18249
Vorkath,732,388,NPC,5/17/2024 17:25,Rune longsword,1303,1,18249
Vorkath,732,388,NPC,5/17/2024 17:25,Coins,995,21883,1
Vorkath,732,389,NPC,5/17/2024 17:29,Superior dragon bones,22124,1,9179
Vorkath,732,389,NPC,5/17/2024 17:29,Superior dragon bones,22124,1,9179
Vorkath,732,389,NPC,5/17/2024 17:29,Blue dragonhide,1751,1,1460
Vorkath,732,389,NPC,5/17/2024 17:29,Blue dragonhide,1751,1,1460
Vorkath,732,389,NPC,5/17/2024 17:29,Dragon arrowtips,11237,31,1157
Vorkath,732,389,NPC,5/17/2024 17:29,Blue dragonhide,1752,25,1460
Vorkath,732,390,NPC,5/17/2024 17:47,Superior dragon bones,22124,1,9179
Vorkath,732,390,NPC,5/17/2024 17:47,Superior dragon bones,22124,1,9179
Vorkath,732,390,NPC,5/17/2024 17:47,Blue dragonhide,1751,1,1460
Vorkath,732,390,NPC,5/17/2024 17:47,Blue dragonhide,1751,1,1460
Vorkath,732,390,NPC,5/17/2024 17:47,Scaly blue dragonhide,27897,1,196
Vorkath,732,390,NPC,5/17/2024 17:47,Blue dragonhide,1752,28,1460
Vorkath,732,390,NPC,5/17/2024 17:47,Dragonstone bolt tips,9193,28,480
Vorkath,732,391,NPC,5/19/2024 14:14,Superior dragon bones,22124,1,9119
Vorkath,732,391,NPC,5/19/2024 14:14,Superior dragon bones,22124,1,9119
Vorkath,732,391,NPC,5/19/2024 14:14,Blue dragonhide,1751,1,1488
Vorkath,732,391,NPC,5/19/2024 14:14,Blue dragonhide,1751,1,1488
Vorkath,732,391,NPC,5/19/2024 14:14,Blue dragonhide,1752,30,1488
Vorkath,732,391,NPC,5/19/2024 14:14,Dragon arrowtips,11237,30,1072
Vorkath,732,392,NPC,5/19/2024 14:16,Superior dragon bones,22124,1,9119
Vorkath,732,392,NPC,5/19/2024 14:16,Superior dragon bones,22124,1,9119
Vorkath,732,392,NPC,5/19/2024 14:16,Blue dragonhide,1751,1,1488
Vorkath,732,392,NPC,5/19/2024 14:16,Blue dragonhide,1751,1,1488
Vorkath,732,392,NPC,5/19/2024 14:16,Dragon plateskirt,4585,1,161984
Vorkath,732,392,NPC,5/19/2024 14:16,Rune longsword,1303,1,18468
Vorkath,732,392,NPC,5/19/2024 14:16,Rune longsword,1303,1,18468
Vorkath,732,392,NPC,5/19/2024 14:16,Rune longsword,1303,1,18468
Vorkath,732,393,NPC,5/19/2024 14:18,Superior dragon bones,22124,1,9119
Vorkath,732,393,NPC,5/19/2024 14:18,Superior dragon bones,22124,1,9119
Vorkath,732,393,NPC,5/19/2024 14:18,Blue dragonhide,1751,1,1488
Vorkath,732,393,NPC,5/19/2024 14:18,Blue dragonhide,1751,1,1488
Vorkath,732,393,NPC,5/19/2024 14:18,Manta ray,392,46,2243
Vorkath,732,393,NPC,5/19/2024 14:18,Dragon dart tip,11232,26,1177
Vorkath,732,394,NPC,5/19/2024 14:21,Superior dragon bones,22124,1,9119
Vorkath,732,394,NPC,5/19/2024 14:21,Superior dragon bones,22124,1,9119
Vorkath,732,394,NPC,5/19/2024 14:21,Blue dragonhide,1751,1,1488
Vorkath,732,394,NPC,5/19/2024 14:21,Blue dragonhide,1751,1,1488
Vorkath,732,394,NPC,5/19/2024 14:21,Scaly blue dragonhide,27897,1,225
Vorkath,732,394,NPC,5/19/2024 14:21,Manta ray,392,49,2243
Vorkath,732,394,NPC,5/19/2024 14:21,Rune dart tip,824,95,412
Vorkath,732,395,NPC,5/19/2024 14:23,Superior dragon bones,22124,1,9119
Vorkath,732,395,NPC,5/19/2024 14:23,Superior dragon bones,22124,1,9119
Vorkath,732,395,NPC,5/19/2024 14:23,Blue dragonhide,1751,1,1488
Vorkath,732,395,NPC,5/19/2024 14:23,Blue dragonhide,1751,1,1488
Vorkath,732,395,NPC,5/19/2024 14:23,Dragon plateskirt,4585,1,161984
Vorkath,732,395,NPC,5/19/2024 14:23,Green dragonhide,1754,29,1196
Vorkath,732,396,NPC,5/19/2024 14:50,Superior dragon bones,22124,1,9105
Vorkath,732,396,NPC,5/19/2024 14:50,Superior dragon bones,22124,1,9105
Vorkath,732,396,NPC,5/19/2024 14:50,Blue dragonhide,1751,1,1476
Vorkath,732,396,NPC,5/19/2024 14:50,Blue dragonhide,1751,1,1476
Vorkath,732,396,NPC,5/19/2024 14:50,Rune longsword,1303,1,18581
Vorkath,732,396,NPC,5/19/2024 14:50,Rune longsword,1303,1,18581
Vorkath,732,396,NPC,5/19/2024 14:50,Rune longsword,1303,1,18581
Vorkath,732,396,NPC,5/19/2024 14:50,Dragonstone bolt tips,9193,15,465
Vorkath,732,397,NPC,5/19/2024 14:54,Superior dragon bones,22124,1,9104
Vorkath,732,397,NPC,5/19/2024 14:54,Superior dragon bones,22124,1,9104
Vorkath,732,397,NPC,5/19/2024 14:54,Blue dragonhide,1751,1,1476
Vorkath,732,397,NPC,5/19/2024 14:54,Blue dragonhide,1751,1,1476
Vorkath,732,397,NPC,5/19/2024 14:54,Green dragonhide,1754,26,1164
Vorkath,732,397,NPC,5/19/2024 14:54,Death rune,560,423,113
Vorkath,732,398,NPC,5/19/2024 14:57,Superior dragon bones,22124,1,9104
Vorkath,732,398,NPC,5/19/2024 14:57,Superior dragon bones,22124,1,9104
Vorkath,732,398,NPC,5/19/2024 14:57,Blue dragonhide,1751,1,1476
Vorkath,732,398,NPC,5/19/2024 14:57,Blue dragonhide,1751,1,1476
Vorkath,732,398,NPC,5/19/2024 14:57,Blue dragonhide,1752,28,1476
Vorkath,732,398,NPC,5/19/2024 14:57,Death rune,560,348,113
Vorkath,732,399,NPC,5/19/2024 14:59,Superior dragon bones,22124,1,9104
Vorkath,732,399,NPC,5/19/2024 14:59,Superior dragon bones,22124,1,9104
Vorkath,732,399,NPC,5/19/2024 14:59,Blue dragonhide,1751,1,1476
Vorkath,732,399,NPC,5/19/2024 14:59,Blue dragonhide,1751,1,1476
Vorkath,732,399,NPC,5/19/2024 14:59,Dragon bolts (unf),21930,94,624
Vorkath,732,400,NPC,5/19/2024 15:02,Superior dragon bones,22124,1,9104
Vorkath,732,400,NPC,5/19/2024 15:02,Superior dragon bones,22124,1,9104
Vorkath,732,400,NPC,5/19/2024 15:02,Blue dragonhide,1751,1,1476
Vorkath,732,400,NPC,5/19/2024 15:02,Blue dragonhide,1751,1,1476
Vorkath,732,400,NPC,5/19/2024 15:02,Rune dart tip,824,89,406
Vorkath,732,400,NPC,5/19/2024 15:02,Red dragonhide,1750,25,1983
Vorkath,732,401,NPC,5/19/2024 15:04,Superior dragon bones,22124,1,9104
Vorkath,732,401,NPC,5/19/2024 15:04,Superior dragon bones,22124,1,9104
Vorkath,732,401,NPC,5/19/2024 15:04,Blue dragonhide,1751,1,1476
Vorkath,732,401,NPC,5/19/2024 15:04,Blue dragonhide,1751,1,1476
Vorkath,732,401,NPC,5/19/2024 15:04,Red dragonhide,1750,22,1983
Vorkath,732,401,NPC,5/19/2024 15:04,Rune kiteshield,1201,1,31785
Vorkath,732,401,NPC,5/19/2024 15:04,Rune kiteshield,1201,1,31785
Vorkath,732,402,NPC,5/19/2024 15:05,Superior dragon bones,22124,1,9104
Vorkath,732,402,NPC,5/19/2024 15:05,Superior dragon bones,22124,1,9104
Vorkath,732,402,NPC,5/19/2024 15:05,Blue dragonhide,1751,1,1476
Vorkath,732,402,NPC,5/19/2024 15:05,Blue dragonhide,1751,1,1476
Vorkath,732,402,NPC,5/19/2024 15:05,Black dragonhide,1748,18,2628
Vorkath,732,402,NPC,5/19/2024 15:05,Red dragonhide,1750,21,1983
Vorkath,732,403,NPC,5/19/2024 15:07,Superior dragon bones,22124,1,9104
Vorkath,732,403,NPC,5/19/2024 15:07,Superior dragon bones,22124,1,9104
Vorkath,732,403,NPC,5/19/2024 15:07,Blue dragonhide,1751,1,1476
Vorkath,732,403,NPC,5/19/2024 15:07,Blue dragonhide,1751,1,1476
Vorkath,732,403,NPC,5/19/2024 15:07,Adamantite ore,450,26,1031
Vorkath,732,403,NPC,5/19/2024 15:07,Rune dart tip,824,95,406
Vorkath,732,404,NPC,5/19/2024 15:26,Superior dragon bones,22124,1,9118
Vorkath,732,404,NPC,5/19/2024 15:26,Superior dragon bones,22124,1,9118
Vorkath,732,404,NPC,5/19/2024 15:26,Blue dragonhide,1751,1,1472
Vorkath,732,404,NPC,5/19/2024 15:26,Blue dragonhide,1751,1,1472
Vorkath,732,404,NPC,5/19/2024 15:26,Red dragonhide,1750,22,1979
Vorkath,732,404,NPC,5/19/2024 15:26,Magic logs,1514,50,911
Vorkath,732,405,NPC,5/19/2024 15:29,Superior dragon bones,22124,1,9118
Vorkath,732,405,NPC,5/19/2024 15:29,Superior dragon bones,22124,1,9118
Vorkath,732,405,NPC,5/19/2024 15:29,Blue dragonhide,1751,1,1472
Vorkath,732,405,NPC,5/19/2024 15:29,Blue dragonhide,1751,1,1472
Vorkath,732,405,NPC,5/19/2024 15:29,Rune kiteshield,1201,1,31771
Vorkath,732,405,NPC,5/19/2024 15:29,Rune kiteshield,1201,1,31771
Vorkath,732,405,NPC,5/19/2024 15:29,Onyx bolt tips,9194,5,8413
Vorkath,732,406,NPC,5/19/2024 15:30,Superior dragon bones,22124,1,9118
Vorkath,732,406,NPC,5/19/2024 15:30,Superior dragon bones,22124,1,9118
Vorkath,732,406,NPC,5/19/2024 15:30,Blue dragonhide,1751,1,1472
Vorkath,732,406,NPC,5/19/2024 15:30,Blue dragonhide,1751,1,1472
Vorkath,732,406,NPC,5/19/2024 15:30,Dragon battleaxe,1377,1,120425
Vorkath,732,406,NPC,5/19/2024 15:30,Grapes,1988,298,6
Vorkath,732,407,NPC,5/19/2024 15:33,Superior dragon bones,22124,1,9118
Vorkath,732,407,NPC,5/19/2024 15:33,Superior dragon bones,22124,1,9118
Vorkath,732,407,NPC,5/19/2024 15:33,Blue dragonhide,1751,1,1472
Vorkath,732,407,NPC,5/19/2024 15:33,Blue dragonhide,1751,1,1472
Vorkath,732,407,NPC,5/19/2024 15:33,Ruby bolt tips,9191,25,87
Vorkath,732,407,NPC,5/19/2024 15:33,Adamantite ore,450,24,1032
Vorkath,732,408,NPC,5/19/2024 15:35,Superior dragon bones,22124,1,9118
Vorkath,732,408,NPC,5/19/2024 15:35,Superior dragon bones,22124,1,9118
Vorkath,732,408,NPC,5/19/2024 15:35,Blue dragonhide,1751,1,1472
Vorkath,732,408,NPC,5/19/2024 15:35,Blue dragonhide,1751,1,1472
Vorkath,732,408,NPC,5/19/2024 15:35,Green dragonhide,1754,27,1189
Vorkath,732,408,NPC,5/19/2024 15:35,Adamantite ore,450,26,1032
Vorkath,732,409,NPC,5/19/2024 15:40,Superior dragon bones,22124,1,9118
Vorkath,732,409,NPC,5/19/2024 15:40,Superior dragon bones,22124,1,9118
Vorkath,732,409,NPC,5/19/2024 15:40,Blue dragonhide,1751,1,1472
Vorkath,732,409,NPC,5/19/2024 15:40,Blue dragonhide,1751,1,1472
Vorkath,732,409,NPC,5/19/2024 15:40,Dragon longsword,1305,1,58890
Vorkath,732,409,NPC,5/19/2024 15:40,Wrath talisman,22118,1,347
Vorkath,732,410,NPC,5/19/2024 15:42,Superior dragon bones,22124,1,9118
Vorkath,732,410,NPC,5/19/2024 15:42,Superior dragon bones,22124,1,9118
Vorkath,732,410,NPC,5/19/2024 15:42,Blue dragonhide,1751,1,1472
Vorkath,732,410,NPC,5/19/2024 15:42,Blue dragonhide,1751,1,1472
Vorkath,732,410,NPC,5/19/2024 15:42,Coins,995,48228,1
Vorkath,732,410,NPC,5/19/2024 15:42,Dragonstone bolt tips,9193,11,462
Vorkath,732,411,NPC,5/19/2024 15:43,Superior dragon bones,22124,1,9118
Vorkath,732,411,NPC,5/19/2024 15:43,Superior dragon bones,22124,1,9118
Vorkath,732,411,NPC,5/19/2024 15:43,Blue dragonhide,1751,1,1472
Vorkath,732,411,NPC,5/19/2024 15:43,Blue dragonhide,1751,1,1472
Vorkath,732,411,NPC,5/19/2024 15:43,Red dragonhide,1750,23,1979
Vorkath,732,411,NPC,5/19/2024 15:43,Onyx bolt tips,9194,9,8413
Vorkath,732,412,NPC,5/19/2024 15:48,Superior dragon bones,22124,1,9118
Vorkath,732,412,NPC,5/19/2024 15:48,Superior dragon bones,22124,1,9118
Vorkath,732,412,NPC,5/19/2024 15:48,Blue dragonhide,1751,1,1472
Vorkath,732,412,NPC,5/19/2024 15:48,Blue dragonhide,1751,1,1472
Vorkath,732,412,NPC,5/19/2024 15:48,Chaos rune,562,864,59
Vorkath,732,412,NPC,5/19/2024 15:48,Death rune,560,453,112
Vorkath,732,413,NPC,5/19/2024 15:50,Superior dragon bones,22124,1,9118
Vorkath,732,413,NPC,5/19/2024 15:50,Superior dragon bones,22124,1,9118
Vorkath,732,413,NPC,5/19/2024 15:50,Blue dragonhide,1751,1,1472
Vorkath,732,413,NPC,5/19/2024 15:50,Blue dragonhide,1751,1,1472
Vorkath,732,413,NPC,5/19/2024 15:50,Scaly blue dragonhide,27897,1,225
Vorkath,732,413,NPC,5/19/2024 15:50,Battlestaff,1392,12,7976
Vorkath,732,413,NPC,5/19/2024 15:50,Rune longsword,1303,1,18501
Vorkath,732,413,NPC,5/19/2024 15:50,Rune longsword,1303,1,18501
Vorkath,732,413,NPC,5/19/2024 15:50,Rune longsword,1303,1,18501
Vorkath,732,414,NPC,5/19/2024 15:52,Superior dragon bones,22124,1,9118
Vorkath,732,414,NPC,5/19/2024 15:52,Superior dragon bones,22124,1,9118
Vorkath,732,414,NPC,5/19/2024 15:52,Blue dragonhide,1751,1,1472
Vorkath,732,414,NPC,5/19/2024 15:52,Blue dragonhide,1751,1,1472
Vorkath,732,414,NPC,5/19/2024 15:52,Death rune,560,45,112
Vorkath,732,414,NPC,5/19/2024 15:52,Rune longsword,1303,1,18501
Vorkath,732,414,NPC,5/19/2024 15:52,Rune longsword,1303,1,18501
Vorkath,732,415,NPC,5/19/2024 16:09,Superior dragon bones,22124,1,9128
Vorkath,732,415,NPC,5/19/2024 16:09,Superior dragon bones,22124,1,9128
Vorkath,732,415,NPC,5/19/2024 16:09,Blue dragonhide,1751,1,1461
Vorkath,732,415,NPC,5/19/2024 16:09,Blue dragonhide,1751,1,1461
Vorkath,732,415,NPC,5/19/2024 16:09,Onyx bolt tips,9194,7,8550
Vorkath,732,415,NPC,5/19/2024 16:09,Rune kiteshield,1201,1,31706
Vorkath,732,415,NPC,5/19/2024 16:09,Rune kiteshield,1201,1,31706
Vorkath,732,415,NPC,5/19/2024 16:09,Rune kiteshield,1201,1,31706
Vorkath,732,416,NPC,5/19/2024 16:11,Superior dragon bones,22124,1,9128
Vorkath,732,416,NPC,5/19/2024 16:11,Superior dragon bones,22124,1,9128
Vorkath,732,416,NPC,5/19/2024 16:11,Blue dragonhide,1751,1,1461
Vorkath,732,416,NPC,5/19/2024 16:11,Blue dragonhide,1751,1,1461
Vorkath,732,416,NPC,5/19/2024 16:11,Dragon bolts (unf),21930,94,642
Vorkath,732,416,NPC,5/19/2024 16:11,Onyx bolt tips,9194,6,8550
Vorkath,732,417,NPC,5/19/2024 16:13,Superior dragon bones,22124,1,9128
Vorkath,732,417,NPC,5/19/2024 16:13,Superior dragon bones,22124,1,9128
Vorkath,732,417,NPC,5/19/2024 16:13,Blue dragonhide,1751,1,1461
Vorkath,732,417,NPC,5/19/2024 16:13,Blue dragonhide,1751,1,1461
Vorkath,732,417,NPC,5/19/2024 16:13,Dragon bolts (unf),21930,146,642
Vorkath,732,418,NPC,5/19/2024 16:16,Superior dragon bones,22124,1,9128
Vorkath,732,418,NPC,5/19/2024 16:16,Superior dragon bones,22124,1,9128
Vorkath,732,418,NPC,5/19/2024 16:16,Blue dragonhide,1751,1,1461
Vorkath,732,418,NPC,5/19/2024 16:16,Blue dragonhide,1751,1,1461
Vorkath,732,418,NPC,5/19/2024 16:16,Dragon dart tip,11232,29,1208
Vorkath,732,418,NPC,5/19/2024 16:16,Dragonstone bolt tips,9193,12,465
Vorkath,732,419,NPC,5/19/2024 16:20,Superior dragon bones,22124,1,9128
Vorkath,732,419,NPC,5/19/2024 16:20,Superior dragon bones,22124,1,9128
Vorkath,732,419,NPC,5/19/2024 16:20,Blue dragonhide,1751,1,1461
Vorkath,732,419,NPC,5/19/2024 16:20,Blue dragonhide,1751,1,1461
Vorkath,732,419,NPC,5/19/2024 16:20,Red dragonhide,1750,20,1972
Vorkath,732,419,NPC,5/19/2024 16:20,Battlestaff,1392,11,7952
Vorkath,732,420,NPC,5/19/2024 16:30,Superior dragon bones,22124,1,9153
Vorkath,732,420,NPC,5/19/2024 16:30,Superior dragon bones,22124,1,9153
Vorkath,732,420,NPC,5/19/2024 16:30,Blue dragonhide,1751,1,1455
Vorkath,732,420,NPC,5/19/2024 16:30,Blue dragonhide,1751,1,1455
Vorkath,732,420,NPC,5/19/2024 16:30,Dragon plateskirt,4585,1,160913
Vorkath,732,420,NPC,5/19/2024 16:30,Black dragonhide,1748,20,2656
Vorkath,732,421,NPC,5/19/2024 16:32,Superior dragon bones,22124,1,9153
Vorkath,732,421,NPC,5/19/2024 16:32,Superior dragon bones,22124,1,9153
Vorkath,732,421,NPC,5/19/2024 16:32,Blue dragonhide,1751,1,1455
Vorkath,732,421,NPC,5/19/2024 16:32,Blue dragonhide,1751,1,1455
Vorkath,732,421,NPC,5/19/2024 16:32,Rune longsword,1303,1,18325
Vorkath,732,421,NPC,5/19/2024 16:32,Rune longsword,1303,1,18325
Vorkath,732,421,NPC,5/19/2024 16:32,Dragon dart tip,11232,22,1210
Vorkath,732,422,NPC,5/19/2024 16:36,Superior dragon bones,22124,1,9153
Vorkath,732,422,NPC,5/19/2024 16:36,Superior dragon bones,22124,1,9153
Vorkath,732,422,NPC,5/19/2024 16:36,Blue dragonhide,1751,1,1455
Vorkath,732,422,NPC,5/19/2024 16:36,Blue dragonhide,1751,1,1455
Vorkath,732,422,NPC,5/19/2024 16:36,Dragon bolts (unf),21930,62,640
Vorkath,732,422,NPC,5/19/2024 16:36,Rune kiteshield,1201,1,31771
Vorkath,732,422,NPC,5/19/2024 16:36,Rune kiteshield,1201,1,31771
Vorkath,732,422,NPC,5/19/2024 16:36,Rune kiteshield,1201,1,31771
Vorkath,732,423,NPC,5/19/2024 16:39,Superior dragon bones,22124,1,9153
Vorkath,732,423,NPC,5/19/2024 16:39,Superior dragon bones,22124,1,9153
Vorkath,732,423,NPC,5/19/2024 16:39,Blue dragonhide,1751,1,1455
Vorkath,732,423,NPC,5/19/2024 16:39,Blue dragonhide,1751,1,1455
Vorkath,732,423,NPC,5/19/2024 16:39,Dragonstone,1616,3,11120
